25 6
4
      2502
  4.9  36.5  71.7   1.8
  2.4  36.6  76.1   2.3
  2.2  36.2  11.2   2.4
  4.3  37.1  46.6   2.4
  3.4  42.6  47.3   1.9
  1.0  41.7  73.4   2.2
  1.5  24.7  80.2   2.5
  5.0  33.0   6.8   2.0
  4.9  49.6  39.1   2.1
  1.4  49.9  88.6   1.9
  4.1  23.4  71.5   1.7
  1.7  10.3  35.2   2.0
  4.5  19.8   5.7   2.5
  3.3  15.5  65.1   2.0
  4.5  27.9  31.1   2.0
  4.1  27.4  86.7   1.5
  3.5  17.8  39.7   2.4
  3.7  41.3  15.4   2.1
  1.2  12.7  75.6   2.1
  4.4  11.8  82.5   2.1
  3.4  25.2  73.2   1.8
  3.1  35.0  35.3   1.8
  1.6  23.8  90.0   1.6
  4.8  18.1  11.6   1.6
  3.0  45.1  22.5   2.0
  4.2  24.0  22.8   2.4
  2.9  42.9  87.9   2.4
  4.4  38.1  59.4   2.4
  2.6  13.9  64.0   1.7
  4.8  19.2  49.3   1.9
  4.5  32.5  65.7   2.0
  3.2  35.2  56.6   1.8
  1.1  10.4  82.8   2.3
  1.9  45.3  74.5   1.7
  3.0  19.8  71.0   2.2
  1.4  30.8  94.7   1.7
  3.5  13.2  75.3   2.4
  3.6  29.0  40.4   2.5
  1.3  32.7  40.5   1.8
  1.7  43.4  54.7   1.8
  4.9  35.9  34.6   2.0
  1.8  40.0   8.8   2.3
  4.8  41.3  87.3   1.7
  1.9  33.9  10.8   2.2
  3.3  18.0  43.7   1.7
  3.6  21.3  64.2   2.5
  4.4  47.9  94.0   2.1
  1.2  27.8  34.7   1.7
  3.1  30.9  11.0   2.1
  2.9  46.0  40.5   1.7
  2.7  14.7  90.2   2.0
  2.6  11.4  88.6   1.7
  3.1  32.8  92.4   1.7
  4.8  46.5  90.8   2.1
  2.4  21.2  36.3   2.0
  3.2  28.4  94.5   2.2
  2.7  31.4  14.4   2.5
  3.6  17.6  75.9   2.0
  1.6  19.5  16.8   2.5
  2.2  19.4  59.6   2.3
  3.8  18.5  48.8   1.7
  4.9  28.3  32.2   2.4
  4.7  25.2  89.3   1.8
  2.8  29.1  59.1   2.1
  2.3  29.8  63.3   2.1
  4.7  14.7  47.0   1.9
  1.2  31.6  26.9   2.4
  1.1  21.6  70.3   1.8
  4.0  11.1  83.0   1.8
  4.5  25.2  36.4   2.4
  1.8  13.7  36.5   1.6
  3.4  18.3  23.3   1.5
  4.2  27.6  65.0   2.5
  1.9  49.9  93.4   1.8
  3.7  37.8  49.0   2.5
  2.8  45.9  52.3   1.9
  2.6  17.8  46.7   2.3
  4.4  40.0  60.9   2.0
  2.3  11.7  35.5   1.9
  1.1  45.9  44.8   1.8
  2.7  24.9  44.2   1.6
  3.5  11.3  92.7   2.2
  2.9  27.6  83.2   1.7
  4.7  43.4  82.4   1.6
  4.3  34.5  63.0   2.3
  4.2  49.0  13.5   2.0
  1.5  49.8  43.9   1.9
  2.7  12.9  64.5   2.1
  1.3  21.7  77.8   2.0
  1.4  21.5  79.7   1.6
  2.3  37.7  77.9   1.8
  1.6  27.0  69.1   2.2
  3.1  33.0  58.0   1.7
  2.7  41.5  88.9   2.1
  1.4  32.4  94.8   2.1
  3.2  42.4  90.4   2.3
  3.5  25.9  25.3   2.4
  1.5  28.7  63.8   2.4
  3.1  12.7  38.7   1.9
  2.0  44.0  22.0   1.6
  0.2   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.2   0.3   0.3   0.2   0.3   0.3   0.3   0.2   0.3   0.3   0.2   0.3   0.3   0.2   0.3   0.3   0.3 
   76    72    25   106   107     0   143   161    58   165   133    19    66    21    72    44    87    32   143   121   131    19   136    43   133 
  134    87   173   110    78    52    15    78   123   156    81   175   164   124    62    37   119    91   103    86    67   144    62   129    19 
  149   148   134    14   139   139   102   153   126   115    41    24   174    80   145   147   125    11    10   140    30     1    94   175    82 
   84    10    75   131   173    59     2   145    64   145    38   154    56   177    96   158    98   102    37    28    70    47   159   119    24 
  128   147   158   128    52    78     2   140   179   145   117    10   161   102   114    73    41    85   159    33   169    65    22    63    47 
   63   116   156   114    24   165   131     2   105   103    13    62    50   110    97    89   118   172   151    33   117    88   165    99     6 
