6 12
6
       459
  1.5  12.5  71.7   1.8
  2.5  19.2  88.6   1.7
  4.5  41.3  84.4   1.8
  4.7  33.4  48.0   2.0
  2.4  28.8  46.9   1.9
  3.1  23.1  82.8   2.3
  4.4  24.5  22.8   2.4
  4.0  16.8  46.7   2.3
  4.8  22.1  22.3   2.0
  3.6  21.5  29.7   1.8
  2.2  21.2  80.2   2.5
  2.6  28.7  75.9   2.0
  2.7  47.2  90.2   2.0
  5.0  18.1  83.8   2.4
  2.4  27.3  58.0   2.2
  2.9  36.7  62.7   1.9
  3.2  33.8  56.6   1.8
  2.2  42.4  83.2   1.7
  3.7  39.3  52.3   1.9
  2.9  31.4  83.5   1.6
  2.0  49.8  43.6   2.5
  2.3  25.8  73.4   2.2
  3.6  13.5  14.4   2.5
  3.7  44.4  55.4   1.7
  4.2  34.3  73.4   2.3
  1.4  14.4  19.0   2.1
  1.0  48.3  29.3   1.8
  3.5  34.0  65.7   2.0
  4.3  12.5  92.7   2.2
  2.5  43.1  23.6   1.9
  4.3  35.8  86.2   2.3
  3.0  23.4  48.3   2.5
  2.6  22.3  47.3   1.9
  2.9  42.3  94.5   2.2
  1.1  46.3  52.3   2.0
  1.2  45.8  90.6   2.3
  0.2   0.4   0.3   0.3   0.2   0.2 
   43    40    28    62    95   109 
  131   111    77   151    15    11 
  128   141   166   170   170    52 
   50   120    62    33    28   176 
  107    11   113    46    59    69 
   20    55   179    60   176    67 
   38   155    91   100   119    49 
  164   111    54   178   170    84 
   45   167   136     2   117    35 
  130   133   174    36    45    35 
   27   110   118   161    12    71 
  105   154    20    40    13   171 
